"symbol","report_date","url","status","file","n_speech_turns","attempts","last_try"
"NTAP","2026-02-26","https://www.marketbeat.com/earnings/reports/2026-2-26-netapp-inc-stock/","ok","NTAP_2026-02-26.csv",131,1,"2026-07-22 00:42:24.404761"
"NTAP","2025-11-25","https://www.marketbeat.com/earnings/reports/2025-11-25-netapp-inc-stock/","ok","NTAP_2025-11-25.csv",164,1,"2026-07-22 00:42:26.488443"
"NTAP","2025-08-27","https://www.marketbeat.com/earnings/reports/2025-8-27-netapp-inc-stock/","ok","NTAP_2025-08-27.csv",111,1,"2026-07-22 00:42:28.314093"
"NTAP","2025-05-29","https://www.marketbeat.com/earnings/reports/2025-5-29-netapp-inc-stock/","ok","NTAP_2025-05-29.csv",128,1,"2026-07-22 00:42:31.255528"
"NTAP","2024-11-21","https://www.marketbeat.com/earnings/reports/2024-11-21-netapp-inc-stock/","ok","NTAP_2024-11-21.csv",178,1,"2026-07-22 00:42:35.816673"
"NTAP","2024-08-28","https://www.marketbeat.com/earnings/reports/2024-8-28-netapp-inc-stock/","ok","NTAP_2024-08-28.csv",111,1,"2026-07-22 00:42:39.020771"
"WST","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-west-pharmaceutical-services-inc-stock/","ok","WST_2026-04-23.csv",122,1,"2026-07-22 00:42:41.092074"
"WST","2026-02-12","https://www.marketbeat.com/earnings/reports/2026-2-12-west-pharmaceutical-services-inc-stock/","ok","WST_2026-02-12.csv",98,1,"2026-07-22 00:42:43.640597"
"WST","2025-10-23","https://www.marketbeat.com/earnings/reports/2025-10-23-west-pharmaceutical-services-inc-stock/","ok","WST_2025-10-23.csv",86,1,"2026-07-22 00:42:46.452427"
"WST","2025-07-24","https://www.marketbeat.com/earnings/reports/2025-7-24-west-pharmaceutical-services-inc-stock/","ok","WST_2025-07-24.csv",80,1,"2026-07-22 00:42:49.216047"
"WST","2025-04-24","https://www.marketbeat.com/earnings/reports/2025-4-24-west-pharmaceutical-services-inc-stock/","ok","WST_2025-04-24.csv",107,1,"2026-07-22 00:42:53.776602"
"WST","2025-02-13","https://www.marketbeat.com/earnings/reports/2025-2-13-west-pharmaceutical-services-inc-stock/","ok","WST_2025-02-13.csv",104,1,"2026-07-22 00:42:55.746401"
"WST","2024-10-24","https://www.marketbeat.com/earnings/reports/2024-10-24-west-pharmaceutical-services-inc-stock/","ok","WST_2024-10-24.csv",102,1,"2026-07-22 00:42:59.326363"
"WST","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-west-pharmaceutical-services-inc-stock/","ok","WST_2024-07-25.csv",131,1,"2026-07-22 00:43:02.896841"
"CPAY","2026-05-14","https://www.marketbeat.com/earnings/reports/2026-5-14-fleetcor-technologies-inc-stock-1/","ok","CPAY_2026-05-14.csv",73,1,"2026-07-22 00:43:05.760235"
"CPAY","2026-05-07","https://www.marketbeat.com/earnings/reports/2026-5-7-fleetcor-technologies-inc-stock-1/","ok","CPAY_2026-05-07.csv",73,1,"2026-07-22 00:43:07.806896"
"CPAY","2026-03-31","https://www.marketbeat.com/earnings/reports/2026-3-31-fleetcor-technologies-inc-stock-1/","ok","CPAY_2026-03-31.csv",89,1,"2026-07-22 00:43:10.844787"
"CPAY","2026-02-04","https://www.marketbeat.com/earnings/reports/2026-2-4-fleetcor-technologies-inc-stock-1/","ok","CPAY_2026-02-04.csv",123,1,"2026-07-22 00:43:13.862256"
"CPAY","2025-11-05","https://www.marketbeat.com/earnings/reports/2025-11-5-fleetcor-technologies-inc-stock-1/","ok","CPAY_2025-11-05.csv",146,1,"2026-07-22 00:43:17.90428"
"CPAY","2025-08-06","https://www.marketbeat.com/earnings/reports/2025-8-6-fleetcor-technologies-inc-stock-1/","ok","CPAY_2025-08-06.csv",150,1,"2026-07-22 00:43:22.320042"
"CPAY","2025-05-06","https://www.marketbeat.com/earnings/reports/2025-5-6-fleetcor-technologies-inc-stock-1/","ok","CPAY_2025-05-06.csv",130,1,"2026-07-22 00:43:25.89059"
"CPAY","2025-02-05","https://www.marketbeat.com/earnings/reports/2025-2-5-fleetcor-technologies-inc-stock-1/","ok","CPAY_2025-02-05.csv",133,1,"2026-07-22 00:43:30.256661"
"PPL","2026-05-08","https://www.marketbeat.com/earnings/reports/2026-5-8-ppl-co-stock/","ok","PPL_2026-05-08.csv",149,1,"2026-07-22 00:43:33.135451"
"PPL","2026-02-20","https://www.marketbeat.com/earnings/reports/2026-2-20-ppl-co-stock/","ok","PPL_2026-02-20.csv",141,1,"2026-07-22 00:43:36.64814"
"PPL","2025-11-05","https://www.marketbeat.com/earnings/reports/2025-11-5-ppl-co-stock/","ok","PPL_2025-11-05.csv",112,1,"2026-07-22 00:43:39.001816"
"PPL","2025-07-31","https://www.marketbeat.com/earnings/reports/2025-7-31-ppl-co-stock/","ok","PPL_2025-07-31.csv",113,1,"2026-07-22 00:43:41.923143"
"PPL","2025-04-30","https://www.marketbeat.com/earnings/reports/2025-4-30-ppl-co-stock/","ok","PPL_2025-04-30.csv",111,1,"2026-07-22 00:43:44.448812"
"PPL","2025-02-13","https://www.marketbeat.com/earnings/reports/2025-2-13-ppl-co-stock/","ok","PPL_2025-02-13.csv",131,1,"2026-07-22 00:43:47.39992"
"PPL","2024-11-01","https://www.marketbeat.com/earnings/reports/2024-11-1-ppl-co-stock/","ok","PPL_2024-11-01.csv",116,1,"2026-07-22 00:43:50.241203"
"PPL","2024-08-02","https://www.marketbeat.com/earnings/reports/2024-8-2-ppl-co-stock/","ok","PPL_2024-08-02.csv",111,1,"2026-07-22 00:43:52.847242"
"LYB","2026-05-01","https://www.marketbeat.com/earnings/reports/2026-5-1-lyondellbasell-industries-stock/","ok","LYB_2026-05-01.csv",108,1,"2026-07-22 00:43:57.304539"
"LYB","2026-02-21","https://www.marketbeat.com/earnings/reports/2026-2-21-lyondellbasell-industries-stock/","ok","LYB_2026-02-21.csv",99,1,"2026-07-22 00:43:59.370322"
"LYB","2026-01-30","https://www.marketbeat.com/earnings/reports/2026-1-30-lyondellbasell-industries-stock/","ok","LYB_2026-01-30.csv",99,1,"2026-07-22 00:44:01.592764"
"LYB","2025-10-31","https://www.marketbeat.com/earnings/reports/2025-10-31-lyondellbasell-industries-stock/","ok","LYB_2025-10-31.csv",84,1,"2026-07-22 00:44:06.058647"
"LYB","2025-08-01","https://www.marketbeat.com/earnings/reports/2025-8-1-lyondellbasell-industries-stock/","ok","LYB_2025-08-01.csv",92,1,"2026-07-22 00:44:10.48942"
"LYB","2025-04-25","https://www.marketbeat.com/earnings/reports/2025-4-25-lyondellbasell-industries-stock/","ok","LYB_2025-04-25.csv",101,1,"2026-07-22 00:44:15.072781"
"LYB","2025-01-31","https://www.marketbeat.com/earnings/reports/2025-1-31-lyondellbasell-industries-stock/","ok","LYB_2025-01-31.csv",101,1,"2026-07-22 00:44:17.361792"
"LYB","2024-11-01","https://www.marketbeat.com/earnings/reports/2024-11-1-lyondellbasell-industries-stock/","ok","LYB_2024-11-01.csv",104,1,"2026-07-22 00:44:21.634476"
"AEE","2026-05-05","https://www.marketbeat.com/earnings/reports/2026-5-5-ameren-co-stock/","ok","AEE_2026-05-05.csv",87,1,"2026-07-22 00:44:26.459708"
"AEE","2026-02-11","https://www.marketbeat.com/earnings/reports/2026-2-11-ameren-co-stock/","ok","AEE_2026-02-11.csv",122,1,"2026-07-22 00:44:32.378672"
"AEE","2025-11-05","https://www.marketbeat.com/earnings/reports/2025-11-5-ameren-co-stock/","ok","AEE_2025-11-05.csv",118,1,"2026-07-22 00:44:35.477865"
"AEE","2025-07-31","https://www.marketbeat.com/earnings/reports/2025-7-31-ameren-co-stock/","ok","AEE_2025-07-31.csv",93,1,"2026-07-22 00:44:38.498945"
"AEE","2025-05-01","https://www.marketbeat.com/earnings/reports/2025-5-1-ameren-co-stock/","ok","AEE_2025-05-01.csv",109,1,"2026-07-22 00:44:41.54303"
"AEE","2025-02-13","https://www.marketbeat.com/earnings/reports/2025-2-13-ameren-co-stock/","ok","AEE_2025-02-13.csv",138,1,"2026-07-22 00:44:44.42407"
"AEE","2024-11-06","https://www.marketbeat.com/earnings/reports/2024-11-6-ameren-co-stock/","ok","AEE_2024-11-06.csv",111,1,"2026-07-22 00:44:46.424904"
"AEE","2024-08-01","https://www.marketbeat.com/earnings/reports/2024-8-1-ameren-co-stock/","ok","AEE_2024-08-01.csv",150,1,"2026-07-22 00:44:50.379619"
"EXPE","2026-05-07","https://www.marketbeat.com/earnings/reports/2026-5-7-expedia-group-inc-stock/","ok","EXPE_2026-05-07.csv",110,1,"2026-07-22 00:44:52.562626"
"EXPE","2026-02-12","https://www.marketbeat.com/earnings/reports/2026-2-12-expedia-group-inc-stock/","ok","EXPE_2026-02-12.csv",97,1,"2026-07-22 00:44:54.91362"
"EXPE","2025-11-06","https://www.marketbeat.com/earnings/reports/2025-11-6-expedia-group-inc-stock/","ok","EXPE_2025-11-06.csv",95,1,"2026-07-22 00:44:56.712578"
"EXPE","2025-08-07","https://www.marketbeat.com/earnings/reports/2025-8-7-expedia-group-inc-stock/","ok","EXPE_2025-08-07.csv",96,1,"2026-07-22 00:45:00.034637"
"EXPE","2025-05-08","https://www.marketbeat.com/earnings/reports/2025-5-8-expedia-group-inc-stock/","ok","EXPE_2025-05-08.csv",88,1,"2026-07-22 00:45:02.672038"
"EXPE","2025-02-06","https://www.marketbeat.com/earnings/reports/2025-2-6-expedia-group-inc-stock/","ok","EXPE_2025-02-06.csv",90,1,"2026-07-22 00:45:04.410516"
"EXPE","2024-11-07","https://www.marketbeat.com/earnings/reports/2024-11-7-expedia-group-inc-stock/","ok","EXPE_2024-11-07.csv",84,1,"2026-07-22 00:45:06.336584"
"EXPE","2024-08-08","https://www.marketbeat.com/earnings/reports/2024-8-8-expedia-group-inc-stock/","ok","EXPE_2024-08-08.csv",131,1,"2026-07-22 00:45:09.568189"
"HBAN","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-huntington-bancshares-incorporated-stock/","ok","HBAN_2026-04-23.csv",112,1,"2026-07-22 00:45:12.481782"
"HBAN","2026-01-22","https://www.marketbeat.com/earnings/reports/2026-1-22-huntington-bancshares-incorporated-stock/","ok","HBAN_2026-01-22.csv",116,1,"2026-07-22 00:45:15.599751"
"HBAN","2025-04-17","https://www.marketbeat.com/earnings/reports/2025-4-17-huntington-bancshares-incorporated-stock/","ok","HBAN_2025-04-17.csv",126,1,"2026-07-22 00:46:20.925356"
"HBAN","2025-01-17","https://www.marketbeat.com/earnings/reports/2025-1-17-huntington-bancshares-incorporated-stock/","ok","HBAN_2025-01-17.csv",110,1,"2026-07-22 00:46:23.121662"
"HBAN","2024-10-17","https://www.marketbeat.com/earnings/reports/2024-10-17-huntington-bancshares-incorporated-stock/","ok","HBAN_2024-10-17.csv",106,1,"2026-07-22 00:46:26.173737"
"CDW","2026-05-06","https://www.marketbeat.com/earnings/reports/2026-5-6-cdw-co-stock/","ok","CDW_2026-05-06.csv",88,1,"2026-07-22 00:46:28.769001"
"CDW","2026-02-04","https://www.marketbeat.com/earnings/reports/2026-2-4-cdw-co-stock/","ok","CDW_2026-02-04.csv",89,1,"2026-07-22 00:46:31.157312"
"CDW","2025-11-04","https://www.marketbeat.com/earnings/reports/2025-11-4-cdw-co-stock/","ok","CDW_2025-11-04.csv",97,1,"2026-07-22 00:46:33.620867"
"CDW","2025-08-06","https://www.marketbeat.com/earnings/reports/2025-8-6-cdw-co-stock/","ok","CDW_2025-08-06.csv",87,1,"2026-07-22 00:46:36.982011"
"CDW","2025-05-07","https://www.marketbeat.com/earnings/reports/2025-5-7-cdw-co-stock/","ok","CDW_2025-05-07.csv",120,1,"2026-07-22 00:46:40.233164"
"CDW","2025-02-05","https://www.marketbeat.com/earnings/reports/2025-2-5-cdw-co-stock/","ok","CDW_2025-02-05.csv",111,1,"2026-07-22 00:46:42.497883"
"CDW","2024-10-30","https://www.marketbeat.com/earnings/reports/2024-10-30-cdw-co-stock/","ok","CDW_2024-10-30.csv",99,1,"2026-07-22 00:46:44.744938"
"CDW","2024-07-31","https://www.marketbeat.com/earnings/reports/2024-7-31-cdw-co-stock/","ok","CDW_2024-07-31.csv",61,1,"2026-07-22 00:46:47.49421"
"FE","2026-04-28","https://www.marketbeat.com/earnings/reports/2026-4-28-firstenergy-corp-stock/","ok","FE_2026-04-28.csv",123,1,"2026-07-22 00:46:50.391341"
"FE","2026-02-17","https://www.marketbeat.com/earnings/reports/2026-2-17-firstenergy-corp-stock/","ok","FE_2026-02-17.csv",145,1,"2026-07-22 00:46:54.047859"
"FE","2025-10-28","https://www.marketbeat.com/earnings/reports/2025-10-28-firstenergy-corp-stock/","ok","FE_2025-10-28.csv",95,1,"2026-07-22 00:46:56.848249"
"FE","2025-07-30","https://www.marketbeat.com/earnings/reports/2025-7-30-firstenergy-corp-stock/","ok","FE_2025-07-30.csv",119,1,"2026-07-22 00:47:00.114406"
"FE","2025-04-23","https://www.marketbeat.com/earnings/reports/2025-4-23-firstenergy-corp-stock/","ok","FE_2025-04-23.csv",116,1,"2026-07-22 00:47:03.174046"
"FE","2025-02-26","https://www.marketbeat.com/earnings/reports/2025-2-26-firstenergy-corp-stock/","ok","FE_2025-02-26.csv",123,1,"2026-07-22 00:47:06.170022"
"FE","2024-10-29","https://www.marketbeat.com/earnings/reports/2024-10-29-firstenergy-corp-stock/","ok","FE_2024-10-29.csv",144,1,"2026-07-22 00:47:08.061411"
"FE","2024-07-30","https://www.marketbeat.com/earnings/reports/2024-7-30-firstenergy-corp-stock/","ok","FE_2024-07-30.csv",145,1,"2026-07-22 00:47:13.000172"
"HUBB","2026-04-30","https://www.marketbeat.com/earnings/reports/2026-4-30-hubbell-incorporated-stock/","ok","HUBB_2026-04-30.csv",102,1,"2026-07-22 00:47:15.12553"
"HUBB","2026-02-03","https://www.marketbeat.com/earnings/reports/2026-2-3-hubbell-incorporated-stock/","ok","HUBB_2026-02-03.csv",131,1,"2026-07-22 00:47:18.62306"
"HUBB","2025-10-28","https://www.marketbeat.com/earnings/reports/2025-10-28-hubbell-incorporated-stock/","ok","HUBB_2025-10-28.csv",117,1,"2026-07-22 00:47:20.872868"
"HUBB","2025-07-29","https://www.marketbeat.com/earnings/reports/2025-7-29-hubbell-incorporated-stock/","ok","HUBB_2025-07-29.csv",126,1,"2026-07-22 00:47:23.690417"
"HUBB","2025-05-01","https://www.marketbeat.com/earnings/reports/2025-5-1-hubbell-incorporated-stock/","ok","HUBB_2025-05-01.csv",145,1,"2026-07-22 00:47:26.557041"
"HUBB","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-hubbell-incorporated-stock/","ok","HUBB_2025-02-04.csv",141,1,"2026-07-22 00:47:29.596782"
"HUBB","2024-10-29","https://www.marketbeat.com/earnings/reports/2024-10-29-hubbell-incorporated-stock/","ok","HUBB_2024-10-29.csv",149,1,"2026-07-22 00:47:32.160857"
"HUBB","2024-07-30","https://www.marketbeat.com/earnings/reports/2024-7-30-hubbell-incorporated-stock/","ok","HUBB_2024-07-30.csv",105,1,"2026-07-22 00:47:35.789435"
"HAL","2026-07-21","https://www.marketbeat.com/earnings/reports/2026-7-21-halliburton-stock/","ok","HAL_2026-07-21.csv",113,1,"2026-07-22 00:47:38.379932"
"HAL","2026-04-21","https://www.marketbeat.com/earnings/reports/2026-4-21-halliburton-stock/","ok","HAL_2026-04-21.csv",150,1,"2026-07-22 00:47:41.2422"
"HAL","2026-01-21","https://www.marketbeat.com/earnings/reports/2026-1-21-halliburton-stock/","ok","HAL_2026-01-21.csv",149,1,"2026-07-22 00:47:44.396963"
"HAL","2025-10-21","https://www.marketbeat.com/earnings/reports/2025-10-21-halliburton-stock/","ok","HAL_2025-10-21.csv",122,1,"2026-07-22 00:47:46.64361"
"HAL","2025-07-22","https://www.marketbeat.com/earnings/reports/2025-7-22-halliburton-stock/","ok","HAL_2025-07-22.csv",136,1,"2026-07-22 00:47:49.136912"
"HAL","2025-04-22","https://www.marketbeat.com/earnings/reports/2025-4-22-halliburton-stock/","ok","HAL_2025-04-22.csv",116,1,"2026-07-22 00:47:53.332314"
"HAL","2025-01-22","https://www.marketbeat.com/earnings/reports/2025-1-22-halliburton-stock/","ok","HAL_2025-01-22.csv",102,1,"2026-07-22 00:47:55.721454"
"HAL","2024-11-07","https://www.marketbeat.com/earnings/reports/2024-11-7-halliburton-stock/","ok","HAL_2024-11-07.csv",129,1,"2026-07-22 00:47:58.522973"
"ROL","2026-04-22","https://www.marketbeat.com/earnings/reports/2026-4-22-rollins-inc-stock/","ok","ROL_2026-04-22.csv",143,1,"2026-07-22 00:48:02.033457"
"ROL","2026-02-11","https://www.marketbeat.com/earnings/reports/2026-2-11-rollins-inc-stock/","ok","ROL_2026-02-11.csv",133,1,"2026-07-22 00:48:05.026481"
"ROL","2025-10-29","https://www.marketbeat.com/earnings/reports/2025-10-29-rollins-inc-stock/","ok","ROL_2025-10-29.csv",148,1,"2026-07-22 00:48:07.644434"
"ROL","2025-07-23","https://www.marketbeat.com/earnings/reports/2025-7-23-rollins-inc-stock/","ok","ROL_2025-07-23.csv",105,1,"2026-07-22 00:48:09.758982"
"ROL","2025-04-23","https://www.marketbeat.com/earnings/reports/2025-4-23-rollins-inc-stock/","ok","ROL_2025-04-23.csv",108,1,"2026-07-22 00:48:12.894046"
"ROL","2025-02-12","https://www.marketbeat.com/earnings/reports/2025-2-12-rollins-inc-stock/","ok","ROL_2025-02-12.csv",98,1,"2026-07-22 00:48:15.639936"
"ROL","2024-10-23","https://www.marketbeat.com/earnings/reports/2024-10-23-rollins-inc-stock/","ok","ROL_2024-10-23.csv",117,1,"2026-07-22 00:48:17.709568"
"ROL","2024-07-24","https://www.marketbeat.com/earnings/reports/2024-7-24-rollins-inc-stock/","ok","ROL_2024-07-24.csv",97,1,"2026-07-22 00:48:20.721907"
"PHM","2026-04-23","https://www.marketbeat.com/earnings/reports/2026-4-23-pultegroup-inc-stock/","ok","PHM_2026-04-23.csv",114,1,"2026-07-22 00:48:23.855257"
"PHM","2025-10-21","https://www.marketbeat.com/earnings/reports/2025-10-21-pultegroup-inc-stock/","ok","PHM_2025-10-21.csv",121,1,"2026-07-22 00:48:26.49834"
"PHM","2025-07-22","https://www.marketbeat.com/earnings/reports/2025-7-22-pultegroup-inc-stock/","ok","PHM_2025-07-22.csv",153,1,"2026-07-22 00:48:30.948797"
"PHM","2025-04-22","https://www.marketbeat.com/earnings/reports/2025-4-22-pultegroup-inc-stock/","ok","PHM_2025-04-22.csv",128,1,"2026-07-22 00:48:35.271559"
"PHM","2025-01-30","https://www.marketbeat.com/earnings/reports/2025-1-30-pultegroup-inc-stock/","ok","PHM_2025-01-30.csv",134,1,"2026-07-22 00:48:37.548726"
"PHM","2024-10-22","https://www.marketbeat.com/earnings/reports/2024-10-22-pultegroup-inc-stock/","ok","PHM_2024-10-22.csv",122,1,"2026-07-22 00:48:39.856279"
"PHM","2024-07-23","https://www.marketbeat.com/earnings/reports/2024-7-23-pultegroup-inc-stock/","ok","PHM_2024-07-23.csv",133,1,"2026-07-22 00:48:44.097504"
"CINF","2026-04-27","https://www.marketbeat.com/earnings/reports/2026-4-27-cincinnati-financial-co-stock/","ok","CINF_2026-04-27.csv",79,1,"2026-07-22 00:48:46.485323"
"CINF","2026-02-09","https://www.marketbeat.com/earnings/reports/2026-2-9-cincinnati-financial-co-stock/","ok","CINF_2026-02-09.csv",69,1,"2026-07-22 00:48:49.936347"
"CINF","2025-10-27","https://www.marketbeat.com/earnings/reports/2025-10-27-cincinnati-financial-co-stock/","ok","CINF_2025-10-27.csv",82,1,"2026-07-22 00:48:52.7396"
"CINF","2025-07-28","https://www.marketbeat.com/earnings/reports/2025-7-28-cincinnati-financial-co-stock/","ok","CINF_2025-07-28.csv",93,1,"2026-07-22 00:48:55.44435"
"CINF","2025-04-28","https://www.marketbeat.com/earnings/reports/2025-4-28-cincinnati-financial-co-stock/","ok","CINF_2025-04-28.csv",100,1,"2026-07-22 00:48:57.618825"
"CINF","2025-02-10","https://www.marketbeat.com/earnings/reports/2025-2-10-cincinnati-financial-co-stock/","ok","CINF_2025-02-10.csv",64,1,"2026-07-22 00:49:00.779093"
"CINF","2024-10-24","https://www.marketbeat.com/earnings/reports/2024-10-24-cincinnati-financial-co-stock/","ok","CINF_2024-10-24.csv",83,1,"2026-07-22 00:49:03.47468"
"CINF","2024-07-25","https://www.marketbeat.com/earnings/reports/2024-7-25-cincinnati-financial-co-stock/","ok","CINF_2024-07-25.csv",96,1,"2026-07-22 00:49:06.810279"
"PTC","2026-05-06","https://www.marketbeat.com/earnings/reports/2026-5-6-ptc-inc-stock/","ok","PTC_2026-05-06.csv",127,1,"2026-07-22 00:49:09.39148"
"PTC","2026-02-04","https://www.marketbeat.com/earnings/reports/2026-2-4-ptc-inc-stock/","ok","PTC_2026-02-04.csv",125,1,"2026-07-22 00:49:12.538804"
"PTC","2025-11-21","https://www.marketbeat.com/earnings/reports/2025-11-21-ptc-inc-stock/","ok","PTC_2025-11-21.csv",77,1,"2026-07-22 00:49:14.948615"
"PTC","2025-07-30","https://www.marketbeat.com/earnings/reports/2025-7-30-ptc-inc-stock/","ok","PTC_2025-07-30.csv",129,1,"2026-07-22 00:49:19.002287"
"PTC","2025-04-30","https://www.marketbeat.com/earnings/reports/2025-4-30-ptc-inc-stock/","ok","PTC_2025-04-30.csv",83,1,"2026-07-22 00:49:21.888609"
"PTC","2025-02-05","https://www.marketbeat.com/earnings/reports/2025-2-5-ptc-inc-stock/","ok","PTC_2025-02-05.csv",104,1,"2026-07-22 00:49:23.955986"
"PTC","2024-11-06","https://www.marketbeat.com/earnings/reports/2024-11-6-ptc-inc-stock/","ok","PTC_2024-11-06.csv",108,1,"2026-07-22 00:49:26.599852"
"PTC","2024-07-31","https://www.marketbeat.com/earnings/reports/2024-7-31-ptc-inc-stock/","ok","PTC_2024-07-31.csv",108,1,"2026-07-22 00:49:30.411476"
"WRB","2026-07-20","https://www.marketbeat.com/earnings/reports/2026-7-20-w-r-berkley-co-stock/","ok","WRB_2026-07-20.csv",150,1,"2026-07-22 00:49:33.006739"
"WRB","2026-04-21","https://www.marketbeat.com/earnings/reports/2026-4-21-w-r-berkley-co-stock/","ok","WRB_2026-04-21.csv",175,1,"2026-07-22 00:49:35.351826"
"WRB","2026-01-26","https://www.marketbeat.com/earnings/reports/2026-1-26-w-r-berkley-co-stock/","ok","WRB_2026-01-26.csv",238,1,"2026-07-22 00:49:37.814285"
"WRB","2025-10-20","https://www.marketbeat.com/earnings/reports/2025-10-20-w-r-berkley-co-stock/","ok","WRB_2025-10-20.csv",213,1,"2026-07-22 00:49:40.923929"
"WRB","2025-07-21","https://www.marketbeat.com/earnings/reports/2025-7-21-w-r-berkley-co-stock/","ok","WRB_2025-07-21.csv",159,1,"2026-07-22 00:49:43.986178"
"WRB","2025-04-21","https://www.marketbeat.com/earnings/reports/2025-4-21-w-r-berkley-co-stock/","ok","WRB_2025-04-21.csv",143,1,"2026-07-22 00:49:47.523401"
"WRB","2025-01-27","https://www.marketbeat.com/earnings/reports/2025-1-27-w-r-berkley-co-stock/","ok","WRB_2025-01-27.csv",159,1,"2026-07-22 00:49:50.613559"
"WRB","2024-10-21","https://www.marketbeat.com/earnings/reports/2024-10-21-w-r-berkley-co-stock/","ok","WRB_2024-10-21.csv",167,1,"2026-07-22 00:49:52.688359"
"DRI","2026-06-25","https://www.marketbeat.com/earnings/reports/2026-6-25-darden-restaurants-inc-stock/","ok","DRI_2026-06-25.csv",137,1,"2026-07-22 00:49:54.681396"
"DRI","2026-03-19","https://www.marketbeat.com/earnings/reports/2026-3-19-darden-restaurants-inc-stock/","ok","DRI_2026-03-19.csv",160,1,"2026-07-22 00:49:59.27996"
"DRI","2025-12-18","https://www.marketbeat.com/earnings/reports/2025-12-18-darden-restaurants-inc-stock/","ok","DRI_2025-12-18.csv",180,1,"2026-07-22 00:50:02.688907"
"DRI","2025-09-18","https://www.marketbeat.com/earnings/reports/2025-9-18-darden-restaurants-inc-stock/","ok","DRI_2025-09-18.csv",155,1,"2026-07-22 00:50:06.59934"
"DRI","2025-06-20","https://www.marketbeat.com/earnings/reports/2025-6-20-darden-restaurants-inc-stock/","ok","DRI_2025-06-20.csv",147,1,"2026-07-22 00:50:09.644687"
"DRI","2025-03-20","https://www.marketbeat.com/earnings/reports/2025-3-20-darden-restaurants-inc-stock/","ok","DRI_2025-03-20.csv",153,1,"2026-07-22 00:50:12.275658"
"DRI","2024-12-19","https://www.marketbeat.com/earnings/reports/2024-12-19-darden-restaurants-inc-stock/","ok","DRI_2024-12-19.csv",159,1,"2026-07-22 00:50:15.726109"
"DRI","2024-09-19","https://www.marketbeat.com/earnings/reports/2024-9-19-darden-restaurants-inc-stock/","ok","DRI_2024-09-19.csv",214,1,"2026-07-22 00:50:19.499054"
"FOXA","2026-05-11","https://www.marketbeat.com/earnings/reports/2026-5-11-fox-co-stock/","ok","FOXA_2026-05-11.csv",55,1,"2026-07-22 00:50:52.263736"
"FOXA","2026-02-04","https://www.marketbeat.com/earnings/reports/2026-2-4-fox-co-stock/","ok","FOXA_2026-02-04.csv",69,1,"2026-07-22 00:51:25.713594"
"FOXA","2025-10-30","https://www.marketbeat.com/earnings/reports/2025-10-30-fox-co-stock/","ok","FOXA_2025-10-30.csv",120,1,"2026-07-22 00:51:58.189358"
"FOXA","2025-08-05","https://www.marketbeat.com/earnings/reports/2025-8-5-fox-co-stock/","ok","FOXA_2025-08-05.csv",80,1,"2026-07-22 00:52:30.147548"
"FOXA","2025-05-12","https://www.marketbeat.com/earnings/reports/2025-5-12-fox-co-stock/","ok","FOXA_2025-05-12.csv",63,1,"2026-07-22 00:53:04.882556"
"FOXA","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-fox-co-stock/","ok","FOXA_2025-02-04.csv",56,1,"2026-07-22 00:53:36.827577"
"FOXA","2024-11-04","https://www.marketbeat.com/earnings/reports/2024-11-4-fox-co-stock/","ok","FOXA_2024-11-04.csv",117,1,"2026-07-22 00:54:09.286871"
"FOXA","2024-08-06","https://www.marketbeat.com/earnings/reports/2024-8-6-fox-co-stock/","ok","FOXA_2024-08-06.csv",62,1,"2026-07-22 00:54:41.835783"
"FOX","2026-05-11","https://www.marketbeat.com/earnings/reports/2026-5-11-fox-co-stock/","ok","FOX_2026-05-11.csv",55,1,"2026-07-22 00:54:44.373864"
"FOX","2026-02-04","https://www.marketbeat.com/earnings/reports/2026-2-4-fox-co-stock/","ok","FOX_2026-02-04.csv",69,1,"2026-07-22 00:54:47.133587"
"FOX","2025-10-30","https://www.marketbeat.com/earnings/reports/2025-10-30-fox-co-stock/","ok","FOX_2025-10-30.csv",120,1,"2026-07-22 00:54:49.324544"
"FOX","2025-08-05","https://www.marketbeat.com/earnings/reports/2025-8-5-fox-co-stock/","ok","FOX_2025-08-05.csv",80,1,"2026-07-22 00:54:51.462508"
"FOX","2025-05-12","https://www.marketbeat.com/earnings/reports/2025-5-12-fox-co-stock/","ok","FOX_2025-05-12.csv",63,1,"2026-07-22 00:54:53.138066"
"FOX","2025-02-04","https://www.marketbeat.com/earnings/reports/2025-2-4-fox-co-stock/","ok","FOX_2025-02-04.csv",56,1,"2026-07-22 00:54:54.977321"
"FOX","2024-11-04","https://www.marketbeat.com/earnings/reports/2024-11-4-fox-co-stock/","ok","FOX_2024-11-04.csv",117,1,"2026-07-22 00:54:57.717929"
"FOX","2024-08-06","https://www.marketbeat.com/earnings/reports/2024-8-6-fox-co-stock/","ok","FOX_2024-08-06.csv",62,1,"2026-07-22 00:54:59.903378"
